AreaCode,Year,LitresPerCapita,RecordStatus
BGD,2010,0.0008,Unrecorded
BGD,2011,0.0039,Total
BGD,2011,0.003,Recorded
BGD,2011,0.0009,Unrecorded
BGD,2012,0.0049,Total
BGD,2012,0.004,Recorded
BGD,2012,0.0009,Unrecorded
BGD,2013,0.005,Total
BGD,2013,0.004,Recorded
BGD,2013,0.001,Unrecorded
BGD,2014,0.005,Total
BGD,2014,0.004,Recorded
BGD,2014,0.001,Unrecorded
BGD,2015,0.005,Total
BGD,2015,0.004,Recorded
BGD,2015,0.001,Unrecorded
BGD,2016,0.005,Total
BGD,2016,0.004,Recorded
BGD,2016,0.001,Unrecorded
BGD,2017,0.005,Total
BGD,2017,0.004,Recorded
BGD,2017,0.001,Unrecorded
BGD,2018,0.005,Total
BGD,2018,0.004,Recorded
BGD,2018,0.001,Unrecorded
BGD,2019,0.005,Total
BGD,2019,0.004,Recorded
BGD,2019,0.001,Unrecorded
BGD,2020,0.092,Total
BGD,2020,0.074,Recorded
BGD,2020,0.018,Unrecorded
BRB,2000,7.7700000000000005,Total
BRB,2000,7.24,Recorded
BRB,2000,0.53,Unrecorded
BRB,2001,7.7700000000000005,Total
BRB,2001,7.24,Recorded
BRB,2001,0.53,Unrecorded
BRB,2002,7.7700000000000005,Total
BRB,2002,7.24,Recorded
BRB,2002,0.53,Unrecorded
BRB,2003,7.930000000000001,Total
BRB,2003,7.4,Recorded
BRB,2003,0.53,Unrecorded
BRB,2004,8.22,Total
BRB,2004,7.7,Recorded
BRB,2004,0.52,Unrecorded
BRB,2005,8.64,Total
BRB,2005,8.14,Recorded
BRB,2005,0.5,Unrecorded
BRB,2006,8.88,Total
BRB,2006,8.38,Recorded
BRB,2006,0.5,Unrecorded
BRB,2007,9.190000000000001,Total
BRB,2007,8.71,Recorded
BRB,2007,0.48,Unrecorded
BRB,2008,9.22,Total
BRB,2008,8.74,Recorded
BRB,2008,0.48,Unrecorded
BRB,2009,9.31,Total
BRB,2009,8.83,Recorded
BRB,2009,0.48,Unrecorded
BRB,2010,9.16,Total
BRB,2010,8.67,Recorded
BRB,2010,0.49,Unrecorded
BRB,2011,9.25,Total
BRB,2011,8.76,Recorded
BRB,2011,0.49,Unrecorded
BRB,2012,9.39,Total
BRB,2012,8.9,Recorded
BRB,2012,0.49,Unrecorded
BRB,2013,9.56,Total
BRB,2013,9.08,Recorded
BRB,2013,0.48,Unrecorded
BRB,2014,9.8,Total
BRB,2014,9.32,Recorded
BRB,2014,0.48,Unrecorded
BRB,2015,10.17,Total
BRB,2015,9.7,Recorded
BRB,2015,0.47,Unrecorded
BRB,2016,10.41,Total
BRB,2016,9.95,Recorded
BRB,2016,0.46,Unrecorded
BRB,2017,10.510000000000002,Total
BRB,2017,10.05,Recorded
BRB,2017,0.46,Unrecorded
BRB,2018,10.49,Total
BRB,2018,10.03,Recorded
BRB,2018,0.46,Unrecorded
BRB,2019,10.49,Total
BRB,2019,10.03,Recorded
BRB,2019,0.46,Unrecorded
BRB,2020,9.19,Total
BRB,2020,8.69,Recorded
BRB,2020,0.5,Unrecorded
BLR,2000,12.48,Total
BLR,2000,11.81,Recorded
BLR,2000,0.67,Unrecorded
BLR,2001,12.48,Total
BLR,2001,11.81,Recorded
BLR,2001,0.67,Unrecorded
BLR,2002,11.93,Total
BLR,2002,11.23,Recorded
BLR,2002,0.7,Unrecorded
BLR,2003,12.35,Total
BLR,2003,11.68,Recorded
BLR,2003,0.67,Unrecorded
BLR,2004,12.17,Total
BLR,2004,11.5,Recorded
BLR,2004,0.67,Unrecorded
BLR,2005,12.64,Total
BLR,2005,12.01,Recorded
BLR,2005,0.63,Unrecorded
BLR,2006,13.24,Total
BLR,2006,12.65,Recorded
BLR,2006,0.59,Unrecorded
BLR,2007,14.309999999999999,Total
BLR,2007,13.78,Recorded
BLR,2007,0.53,Unrecorded
BLR,2008,14.74,Total
BLR,2008,14.24,Recorded
BLR,2008,0.5,Unrecorded
BLR,2009,14.88,Total
BLR,2009,14.39,Recorded
BLR,2009,0.49,Unrecorded
BLR,2010,14.81,Total
BLR,2010,14.33,Recorded
BLR,2010,0.48,Unrecorded
BLR,2011,14.64,Total
BLR,2011,14.16,Recorded
BLR,2011,0.48,Unrecorded
BLR,2012,14.05,Total
BLR,2012,13.55,Recorded
BLR,2012,0.5,Unrecorded
BLR,2013,13.02,Total
BLR,2013,12.48,Recorded
BLR,2013,0.54,Unrecorded
BLR,2014,11.82,Total
BLR,2014,11.22,Recorded
BLR,2014,0.6,Unrecorded
BLR,2015,10.91,Total
BLR,2015,10.27,Recorded
BLR,2015,0.64,Unrecorded
BLR,2016,10.43,Total
BLR,2016,9.77,Recorded
BLR,2016,0.66,Unrecorded
BLR,2017,10.51,Total
BLR,2017,9.86,Recorded
BLR,2017,0.65,Unrecorded
BLR,2018,10.780000000000001,Total
BLR,2018,10.14,Recorded
BLR,2018,0.64,Unrecorded
BLR,2019,10.780000000000001,Total
BLR,2019,10.14,Recorded
BLR,2019,0.64,Unrecorded
BLR,2020,11.5,Total
BLR,2020,10.9,Recorded
BLR,2020,0.6,Unrecorded
BEL,2000,10.739999999999998,Total
BEL,2000,10.2,Recorded
BEL,2000,0.54,Unrecorded
BEL,2001,10.739999999999998,Total
BEL,2001,10.2,Recorded
BEL,2001,0.54,Unrecorded
BEL,2002,10.709999999999999,Total
BEL,2002,10.18,Recorded
BEL,2002,0.53,Unrecorded
BEL,2003,10.719999999999999,Total
BEL,2003,10.2,Recorded
BEL,2003,0.52,Unrecorded
BEL,2004,10.62,Total
BEL,2004,10.1,Recorded
BEL,2004,0.52,Unrecorded
BEL,2005,10.57,Total
BEL,2005,10.06,Recorded
BEL,2005,0.51,Unrecorded
BEL,2006,10.48,Total
BEL,2006,9.97,Recorded
BEL,2006,0.51,Unrecorded
BEL,2007,10.63,Total
BEL,2007,10.13,Recorded
BEL,2007,0.5,Unrecorded
BEL,2008,10.64,Total
BEL,2008,10.15,Recorded
BEL,2008,0.49,Unrecorded
BEL,2009,10.77,Total
BEL,2009,10.29,Recorded
BEL,2009,0.48,Unrecorded
BEL,2010,10.65,Total
BEL,2010,10.17,Recorded
BEL,2010,0.48,Unrecorded
BEL,2011,10.64,Total
BEL,2011,10.17,Recorded
BEL,2011,0.47,Unrecorded
BEL,2012,10.65,Total
BEL,2012,10.19,Recorded
BEL,2012,0.46,Unrecorded
BEL,2013,10.78,Total
BEL,2013,10.33,Recorded
BEL,2013,0.45,Unrecorded
BEL,2014,10.86,Total
BEL,2014,10.42,Recorded
BEL,2014,0.44,Unrecorded
BEL,2015,10.569999999999999,Total
BEL,2015,10.12,Recorded
BEL,2015,0.45,Unrecorded
BEL,2016,10.139999999999999,Total
BEL,2016,9.69,Recorded
BEL,2016,0.45,Unrecorded
BEL,2017,9.76,Total
BEL,2017,9.31,Recorded
BEL,2017,0.45,Unrecorded
BEL,2018,9.66,Total
BEL,2018,9.22,Recorded
BEL,2018,0.44,Unrecorded
BEL,2019,9.66,Total
BEL,2019,9.22,Recorded
BEL,2019,0.44,Unrecorded
BEL,2020,8.870000000000001,Total
BEL,2020,8.41,Recorded
BEL,2020,0.46,Unrecorded
BLZ,2000,5.3,Total
BLZ,2000,4.77,Recorded
BLZ,2000,0.53,Unrecorded
BLZ,2001,5.3,Total
BLZ,2001,4.77,Recorded
BLZ,2001,0.53,Unrecorded
BLZ,2002,5.75,Total
BLZ,2002,5.21,Recorded
BLZ,2002,0.54,Unrecorded
BLZ,2003,6.17,Total
BLZ,2003,5.63,Recorded
BLZ,2003,0.54,Unrecorded
BLZ,2004,6.63,Total
BLZ,2004,6.09,Recorded
BLZ,2004,0.54,Unrecorded
BLZ,2005,6.71,Total
BLZ,2005,6.17,Recorded
BLZ,2005,0.54,Unrecorded
BLZ,2006,7.03,Total
BLZ,2006,6.49,Recorded
BLZ,2006,0.54,Unrecorded
BLZ,2007,7.29,Total
BLZ,2007,6.75,Recorded
BLZ,2007,0.54,Unrecorded
BLZ,2008,7.34,Total
BLZ,2008,6.8,Recorded
BLZ,2008,0.54,Unrecorded
BLZ,2009,7.15,Total
BLZ,2009,6.61,Recorded
BLZ,2009,0.54,Unrecorded
BLZ,2010,6.94,Total
BLZ,2010,6.4,Recorded
BLZ,2010,0.54,Unrecorded
BLZ,2011,6.92,Total
BLZ,2011,6.38,Recorded
BLZ,2011,0.54,Unrecorded
BLZ,2012,6.96,Total
BLZ,2012,6.42,Recorded
BLZ,2012,0.54,Unrecorded
BLZ,2013,7.1,Total
BLZ,2013,6.56,Recorded
BLZ,2013,0.54,Unrecorded
BLZ,2014,7.21,Total
BLZ,2014,6.67,Recorded
BLZ,2014,0.54,Unrecorded
BLZ,2015,7.18,Total
BLZ,2015,6.64,Recorded
BLZ,2015,0.54,Unrecorded
BLZ,2016,6.97,Total
BLZ,2016,6.43,Recorded
BLZ,2016,0.54,Unrecorded
BLZ,2017,6.71,Total
BLZ,2017,6.17,Recorded
BLZ,2017,0.54,Unrecorded
BLZ,2018,6.47,Total
BLZ,2018,5.93,Recorded
BLZ,2018,0.54,Unrecorded
BLZ,2019,6.47,Total
BLZ,2019,5.93,Recorded
BLZ,2019,0.54,Unrecorded
BLZ,2020,4.83,Total
BLZ,2020,4.32,Recorded
BLZ,2020,0.51,Unrecorded
BEN,2000,2.5300000000000002,Total
BEN,2000,1.11,Recorded
BEN,2000,1.42,Unrecorded
BEN,2001,2.5300000000000002,Total
BEN,2001,1.11,Recorded
BEN,2001,1.42,Unrecorded
BEN,2002,2.58,Total
BEN,2002,1.14,Recorded
BEN,2002,1.44,Unrecorded
BEN,2003,2.55,Total
BEN,2003,1.13,Recorded
BEN,2003,1.42,Unrecorded
BEN,2004,2.5300000000000002,Total
BEN,2004,1.12,Recorded
BEN,2004,1.41,Unrecorded
BEN,2005,2.4000000000000004,Total
BEN,2005,1.06,Recorded
BEN,2005,1.34,Unrecorded
BEN,2006,2.3200000000000003,Total
BEN,2006,1.02,Recorded
BEN,2006,1.3,Unrecorded
BEN,2007,2.43,Total
BEN,2007,1.08,Recorded
BEN,2007,1.35,Unrecorded
BEN,2008,2.53,Total
BEN,2008,1.13,Recorded
BEN,2008,1.4,Unrecorded
BEN,2009,4.640000000000001,Total
BEN,2009,2.54,Recorded
BEN,2009,2.1,Unrecorded
BEN,2010,6.65,Total
BEN,2010,3.94,Recorded
BEN,2010,2.71,Unrecorded
BEN,2011,8.7,Total
BEN,2011,5.38,Recorded
BEN,2011,3.32,Unrecorded
BEN,2012,8.87,Total
BEN,2012,5.55,Recorded
BEN,2012,3.32,Unrecorded
BEN,2013,8.719999999999999,Total
BEN,2013,5.43,Recorded
BEN,2013,3.29,Unrecorded
BEN,2014,8.49,Total
BEN,2014,5.23,Recorded
BEN,2014,3.26,Unrecorded
BEN,2015,8.14,Total
BEN,2015,4.92,Recorded
BEN,2015,3.22,Unrecorded
BEN,2016,7.949999999999999,Total
BEN,2016,4.76,Recorded
BEN,2016,3.19,Unrecorded
BEN,2017,8.13,Total
BEN,2017,4.94,Recorded
BEN,2017,3.19,Unrecorded
BEN,2018,8.39,Total
BEN,2018,5.19,Recorded
BEN,2018,3.2,Unrecorded
BEN,2019,8.39,Total
BEN,2019,5.19,Recorded
BEN,2019,3.2,Unrecorded
BEN,2020,8.870000000000001,Total
BEN,2020,5.65,Recorded
BEN,2020,3.22,Unrecorded
BTN,2000,3.21,Total
BTN,2000,1.08,Recorded
BTN,2000,2.13,Unrecorded
BTN,2001,3.21,Total
BTN,2001,1.08,Recorded
BTN,2001,2.13,Unrecorded
BTN,2002,2.24,Total
BTN,2002,0.73,Recorded
BTN,2002,1.51,Unrecorded
BTN,2003,1.87,Total
BTN,2003,0.59,Recorded
BTN,2003,1.28,Unrecorded
BTN,2004,2.33,Total
BTN,2004,0.75,Recorded
BTN,2004,1.58,Unrecorded
BTN,2005,2.08,Total
BTN,2005,0.67,Recorded
BTN,2005,1.41,Unrecorded
BTN,2006,1.26,Total
BTN,2006,0.4,Recorded
BTN,2006,0.86,Unrecorded
BTN,2007,0.66,Total
BTN,2007,0.2,Recorded
BTN,2007,0.46,Unrecorded
BTN,2008,0.52,Total
BTN,2008,0.16,Recorded
BTN,2008,0.36,Unrecorded
BTN,2009,0.61,Total
BTN,2009,0.19,Recorded
BTN,2009,0.42,Unrecorded
BTN,2010,0.69,Total
BTN,2010,0.22,Recorded
BTN,2010,0.47,Unrecorded
BTN,2011,0.85,Total
BTN,2011,0.27,Recorded
BTN,2011,0.58,Unrecorded
BTN,2012,0.9099999999999999,Total
BTN,2012,0.29,Recorded
BTN,2012,0.62,Unrecorded
BTN,2013,0.87,Total
BTN,2013,0.28,Recorded
BTN,2013,0.59,Unrecorded
BTN,2014,0.5700000000000001,Total
BTN,2014,0.18,Recorded
BTN,2014,0.39,Unrecorded
BTN,2015,0.33,Total
BTN,2015,0.11,Recorded
BTN,2015,0.22,Unrecorded
BTN,2016,0.189,Total
BTN,2016,0.059,Recorded
BTN,2016,0.13,Unrecorded
BTN,2017,0.20600000000000002,Total
BTN,2017,0.066,Recorded
BTN,2017,0.14,Unrecorded
BTN,2018,0.20600000000000002,Total
BTN,2018,0.066,Recorded
BTN,2018,0.14,Unrecorded
BTN,2019,0.20600000000000002,Total
BTN,2019,0.066,Recorded
BTN,2019,0.14,Unrecorded
BTN,2020,0.191,Total
BTN,2020,0.061,Recorded
BTN,2020,0.13,Unrecorded
BOL,2000,3.1399999999999997,Total
BOL,2000,2.13,Recorded
BOL,2000,1.01,Unrecorded
BOL,2001,3.1399999999999997,Total
BOL,2001,2.13,Recorded
BOL,2001,1.01,Unrecorded
BOL,2002,3.12,Total
BOL,2002,2.12,Recorded
BOL,2002,1.0,Unrecorded
BOL,2003,3.2800000000000002,Total
BOL,2003,2.25,Recorded
BOL,2003,1.03,Unrecorded
BOL,2004,3.5,Total
BOL,2004,2.42,Recorded
BOL,2004,1.08,Unrecorded
BOL,2005,3.8200000000000003,Total
BOL,2005,2.68,Recorded
BOL,2005,1.14,Unrecorded
BOL,2006,4.12,Total
BOL,2006,2.93,Recorded
BOL,2006,1.19,Unrecorded
BOL,2007,4.43,Total
BOL,2007,3.2,Recorded
BOL,2007,1.23,Unrecorded
BOL,2008,4.68,Total
BOL,2008,3.41,Recorded
BOL,2008,1.27,Unrecorded
BOL,2009,4.74,Total
BOL,2009,3.47,Recorded
BOL,2009,1.27,Unrecorded
BOL,2010,4.67,Total
BOL,2010,3.41,Recorded
BOL,2010,1.26,Unrecorded
BOL,2011,4.52,Total
BOL,2011,3.29,Recorded
BOL,2011,1.23,Unrecorded
BOL,2012,4.45,Total
BOL,2012,3.24,Recorded
BOL,2012,1.21,Unrecorded
BOL,2013,4.4,Total
BOL,2013,3.2,Recorded
BOL,2013,1.2,Unrecorded
BOL,2014,4.35,Total
BOL,2014,3.17,Recorded
BOL,2014,1.18,Unrecorded
BOL,2015,4.3100000000000005,Total
BOL,2015,3.14,Recorded
BOL,2015,1.17,Unrecorded
BOL,2016,4.26,Total
BOL,2016,3.1,Recorded
BOL,2016,1.16,Unrecorded
BOL,2017,4.1899999999999995,Total
BOL,2017,3.05,Recorded
BOL,2017,1.14,Unrecorded
BOL,2018,4.1,Total
BOL,2018,2.98,Recorded
BOL,2018,1.12,Unrecorded
BOL,2019,4.1,Total
BOL,2019,2.98,Recorded
BOL,2019,1.12,Unrecorded
BOL,2020,3.59,Total
BOL,2020,2.56,Recorded
BOL,2020,1.03,Unrecorded
BIH,2000,4.76,Total
BIH,2000,3.86,Recorded
BIH,2000,0.9,Unrecorded
BIH,2001,4.76,Total
BIH,2001,3.86,Recorded
BIH,2001,0.9,Unrecorded
BIH,2002,4.91,Total
BIH,2002,4.0,Recorded
BIH,2002,0.91,Unrecorded
BIH,2003,5.0,Total
BIH,2003,4.09,Recorded
BIH,2003,0.91,Unrecorded
BIH,2004,5.21,Total
BIH,2004,4.29,Recorded
BIH,2004,0.92,Unrecorded
BIH,2005,5.41,Total
BIH,2005,4.49,Recorded
BIH,2005,0.92,Unrecorded
BIH,2006,5.699999999999999,Total
BIH,2006,4.77,Recorded
BIH,2006,0.93,Unrecorded
BIH,2007,5.87,Total
BIH,2007,4.94,Recorded
BIH,2007,0.93,Unrecorded
BIH,2008,5.85,Total
BIH,2008,4.93,Recorded
BIH,2008,0.92,Unrecorded
BIH,2009,5.68,Total
BIH,2009,4.77,Recorded
BIH,2009,0.91,Unrecorded
BIH,2010,5.5600000000000005,Total
BIH,2010,4.66,Recorded
BIH,2010,0.9,Unrecorded
BIH,2011,5.6000000000000005,Total
BIH,2011,4.7,Recorded
BIH,2011,0.9,Unrecorded
BIH,2012,5.64,Total
BIH,2012,4.75,Recorded
BIH,2012,0.89,Unrecorded
BIH,2013,5.63,Total
BIH,2013,4.75,Recorded
BIH,2013,0.88,Unrecorded
BIH,2014,5.6499999999999995,Total
BIH,2014,4.77,Recorded
BIH,2014,0.88,Unrecorded
BIH,2015,5.77,Total
BIH,2015,4.89,Recorded
BIH,2015,0.88,Unrecorded
BIH,2016,5.95,Total
BIH,2016,5.08,Recorded
BIH,2016,0.87,Unrecorded
BIH,2017,6.14,Total
BIH,2017,5.27,Recorded
BIH,2017,0.87,Unrecorded
BIH,2018,6.19,Total
BIH,2018,5.33,Recorded
BIH,2018,0.86,Unrecorded
BIH,2019,6.19,Total
BIH,2019,5.33,Recorded
BIH,2019,0.86,Unrecorded
BIH,2020,5.7,Total
BIH,2020,4.86,Recorded
BIH,2020,0.84,Unrecorded
BWA,2000,7.0200000000000005,Total
BWA,2000,6.03,Recorded
BWA,2000,0.99,Unrecorded
BWA,2001,7.0200000000000005,Total
BWA,2001,6.03,Recorded
BWA,2001,0.99,Unrecorded
BWA,2002,7.130000000000001,Total
BWA,2002,6.15,Recorded
BWA,2002,0.98,Unrecorded
BWA,2003,7.08,Total
BWA,2003,6.11,Recorded
BWA,2003,0.97,Unrecorded
BWA,2004,7.06,Total
BWA,2004,6.09,Recorded
BWA,2004,0.97,Unrecorded
BWA,2005,7.53,Total
BWA,2005,6.58,Recorded
BWA,2005,0.95,Unrecorded
BWA,2006,8.01,Total
BWA,2006,7.07,Recorded
BWA,2006,0.94,Unrecorded
BWA,2007,8.35,Total
BWA,2007,7.43,Recorded
BWA,2007,0.92,Unrecorded
BWA,2008,7.71,Total
BWA,2008,6.8,Recorded
BWA,2008,0.91,Unrecorded
BWA,2009,7.5600000000000005,Total
BWA,2009,6.65,Recorded
BWA,2009,0.91,Unrecorded
BWA,2010,7.5600000000000005,Total
BWA,2010,6.66,Recorded
BWA,2010,0.9,Unrecorded
BWA,2011,7.96,Total
BWA,2011,7.07,Recorded
BWA,2011,0.89,Unrecorded
BWA,2012,7.67,Total
BWA,2012,6.79,Recorded
BWA,2012,0.88,Unrecorded
BWA,2013,7.24,Total
BWA,2013,6.36,Recorded
BWA,2013,0.88,Unrecorded
BWA,2014,7.09,Total
BWA,2014,6.22,Recorded
BWA,2014,0.87,Unrecorded
BWA,2015,7.16,Total
BWA,2015,6.3,Recorded
BWA,2015,0.86,Unrecorded
BWA,2016,7.41,Total
BWA,2016,6.55,Recorded
BWA,2016,0.86,Unrecorded
BWA,2017,7.7,Total
BWA,2017,6.86,Recorded
BWA,2017,0.84,Unrecorded
BWA,2018,8.26,Total
BWA,2018,7.43,Recorded
BWA,2018,0.83,Unrecorded
BWA,2019,8.26,Total
BWA,2019,7.43,Recorded
BWA,2019,0.83,Unrecorded
BWA,2020,7.359999999999999,Total
BWA,2020,6.51,Recorded
BWA,2020,0.85,Unrecorded
BRA,2000,8.71,Total
BRA,2000,7.13,Recorded
BRA,2000,1.58,Unrecorded
BRA,2001,8.71,Total
BRA,2001,7.13,Recorded
BRA,2001,1.58,Unrecorded
BRA,2002,8.56,Total
BRA,2002,6.98,Recorded
BRA,2002,1.58,Unrecorded
BRA,2003,8.41,Total
BRA,2003,6.84,Recorded
BRA,2003,1.57,Unrecorded
BRA,2004,8.32,Total
BRA,2004,6.77,Recorded
BRA,2004,1.55,Unrecorded
BRA,2005,8.27,Total
BRA,2005,6.82,Recorded
BRA,2005,1.45,Unrecorded
BRA,2006,8.309999999999999,Total
BRA,2006,6.89,Recorded
BRA,2006,1.42,Unrecorded
BRA,2007,8.36,Total
BRA,2007,6.97,Recorded
BRA,2007,1.39,Unrecorded
BRA,2008,8.45,Total
BRA,2008,7.03,Recorded
BRA,2008,1.42,Unrecorded
BRA,2009,8.55,Total
BRA,2009,7.16,Recorded
BRA,2009,1.39,Unrecorded
BRA,2010,8.62,Total
BRA,2010,7.27,Recorded
BRA,2010,1.35,Unrecorded
BRA,2011,8.68,Total
BRA,2011,7.34,Recorded
BRA,2011,1.34,Unrecorded
BRA,2012,8.56,Total
BRA,2012,7.21,Recorded
BRA,2012,1.35,Unrecorded
BRA,2013,8.5,Total
BRA,2013,7.11,Recorded
BRA,2013,1.39,Unrecorded
BRA,2014,8.34,Total
BRA,2014,6.93,Recorded
BRA,2014,1.41,Unrecorded
BRA,2015,8.2,Total
BRA,2015,6.79,Recorded
BRA,2015,1.41,Unrecorded
BRA,2016,8.0,Total
BRA,2016,6.59,Recorded
BRA,2016,1.41,Unrecorded
BRA,2017,7.79,Total
BRA,2017,6.41,Recorded
BRA,2017,1.38,Unrecorded
BRA,2018,7.67,Total
BRA,2018,6.32,Recorded
BRA,2018,1.35,Unrecorded
BRA,2019,7.67,Total
BRA,2019,6.32,Recorded
BRA,2019,1.35,Unrecorded
BRA,2020,7.69,Total
BRA,2020,6.37,Recorded
BRA,2020,1.32,Unrecorded
BRN,2000,0.397,Total
BRN,2000,0.34,Recorded
BRN,2000,0.057,Unrecorded
BRN,2001,0.397,Total
BRN,2001,0.34,Recorded
BRN,2001,0.057,Unrecorded
BRN,2002,0.27999999999999997,Total
BRN,2002,0.24,Recorded
BRN,2002,0.04,Unrecorded
BRN,2003,0.129,Total
BRN,2003,0.11,Recorded
BRN,2003,0.019,Unrecorded
BRN,2004,0.128,Total
BRN,2004,0.11,Recorded
BRN,2004,0.018,Unrecorded
BRN,2005,0.33199999999999996,Total
BRN,2005,0.29,Recorded
BRN,2005,0.042,Unrecorded
BRN,2006,0.604,Total
BRN,2006,0.53,Recorded
BRN,2006,0.074,Unrecorded
BRN,2007,0.7969999999999999,Total
BRN,2007,0.7,Recorded
BRN,2007,0.097,Unrecorded
BRN,2008,0.6499999999999999,Total
BRN,2008,0.57,Recorded
BRN,2008,0.08,Unrecorded
BRN,2009,0.435,Total
BRN,2009,0.38,Recorded
BRN,2009,0.055,Unrecorded
BRN,2010,0.523,Total
BRN,2010,0.46,Recorded
BRN,2010,0.063,Unrecorded
BRN,2011,0.7889999999999999,Total
BRN,2011,0.7,Recorded
BRN,2011,0.089,Unrecorded
BRN,2012,0.96,Total
BRN,2012,0.85,Recorded
BRN,2012,0.11,Unrecorded
BRN,2013,0.869,Total
BRN,2013,0.77,Recorded
BRN,2013,0.099,Unrecorded
BRN,2014,0.767,Total
BRN,2014,0.67,Recorded
BRN,2014,0.097,Unrecorded
BRN,2015,0.77,Total
BRN,2015,0.66,Recorded
BRN,2015,0.11,Unrecorded
BRN,2016,0.77,Total
BRN,2016,0.66,Recorded
BRN,2016,0.11,Unrecorded
BRN,2017,0.77,Total
BRN,2017,0.66,Recorded
BRN,2017,0.11,Unrecorded
BRN,2018,0.77,Total
BRN,2018,0.66,Recorded
BRN,2018,0.11,Unrecorded
BRN,2019,0.77,Total
BRN,2019,0.66,Recorded
BRN,2019,0.11,Unrecorded
BRN,2020,0.95,Total
BRN,2020,0.82,Recorded
BRN,2020,0.13,Unrecorded
BGR,2000,11.42,Total
BGR,2000,10.68,Recorded
BGR,2000,0.74,Unrecorded
BGR,2001,11.42,Total
BGR,2001,10.68,Recorded
BGR,2001,0.74,Unrecorded
BGR,2002,11.620000000000001,Total
BGR,2002,10.9,Recorded
BGR,2002,0.72,Unrecorded
BGR,2003,11.370000000000001,Total
BGR,2003,10.64,Recorded
BGR,2003,0.73,Unrecorded
BGR,2004,11.06,Total
BGR,2004,10.33,Recorded
BGR,2004,0.73,Unrecorded
BGR,2005,10.72,Total
BGR,2005,9.98,Recorded
BGR,2005,0.74,Unrecorded
BGR,2006,10.73,Total
BGR,2006,10.0,Recorded
BGR,2006,0.73,Unrecorded
BGR,2007,10.920000000000002,Total
BGR,2007,10.21,Recorded
BGR,2007,0.71,Unrecorded
BGR,2008,11.03,Total
BGR,2008,10.34,Recorded
BGR,2008,0.69,Unrecorded
BGR,2009,10.879999999999999,Total
BGR,2009,10.18,Recorded
BGR,2009,0.7,Unrecorded
BGR,2010,10.7,Total
BGR,2010,10.0,Recorded
BGR,2010,0.7,Unrecorded
BGR,2011,10.91,Total
BGR,2011,10.23,Recorded
BGR,2011,0.68,Unrecorded
BGR,2012,11.07,Total
BGR,2012,10.4,Recorded
BGR,2012,0.67,Unrecorded
BGR,2013,11.2,Total
BGR,2013,10.54,Recorded
BGR,2013,0.66,Unrecorded
BGR,2014,11.22,Total
BGR,2014,10.57,Recorded
BGR,2014,0.65,Unrecorded
BGR,2015,11.49,Total
BGR,2015,10.86,Recorded
BGR,2015,0.63,Unrecorded
BGR,2016,11.69,Total
BGR,2016,11.08,Recorded
BGR,2016,0.61,Unrecorded
BGR,2017,11.9,Total
BGR,2017,11.31,Recorded
BGR,2017,0.59,Unrecorded
BGR,2018,11.97,Total
BGR,2018,11.39,Recorded
BGR,2018,0.58,Unrecorded
BGR,2019,11.97,Total
BGR,2019,11.39,Recorded
BGR,2019,0.58,Unrecorded
BGR,2020,11.67,Total
BGR,2020,11.09,Recorded
BGR,2020,0.58,Unrecorded
BFA,2000,7.87,Total
BFA,2000,5.12,Recorded
BFA,2000,2.75,Unrecorded
BFA,2001,7.87,Total
BFA,2001,5.12,Recorded
BFA,2001,2.75,Unrecorded
BFA,2002,8.23,Total
BFA,2002,5.46,Recorded
BFA,2002,2.77,Unrecorded
BFA,2003,8.23,Total
BFA,2003,5.47,Recorded
BFA,2003,2.76,Unrecorded
BFA,2004,8.370000000000001,Total
BFA,2004,5.61,Recorded
BFA,2004,2.76,Unrecorded
BFA,2005,8.42,Total
BFA,2005,5.67,Recorded
BFA,2005,2.75,Unrecorded
BFA,2006,8.43,Total
BFA,2006,5.7,Recorded
BFA,2006,2.73,Unrecorded
BFA,2007,8.290000000000001,Total
BFA,2007,5.57,Recorded
BFA,2007,2.72,Unrecorded
BFA,2008,8.21,Total
BFA,2008,5.5,Recorded
BFA,2008,2.71,Unrecorded
BFA,2009,8.16,Total
BFA,2009,5.46,Recorded
BFA,2009,2.7,Unrecorded
BFA,2010,8.11,Total
BFA,2010,5.42,Recorded
BFA,2010,2.69,Unrecorded
BFA,2011,8.14,Total
BFA,2011,5.46,Recorded
BFA,2011,2.68,Unrecorded
BFA,2012,8.16,Total
BFA,2012,5.49,Recorded
BFA,2012,2.67,Unrecorded
BFA,2013,8.68,Total
BFA,2013,6.02,Recorded
BFA,2013,2.66,Unrecorded
BFA,2014,9.16,Total
BFA,2014,6.51,Recorded
BFA,2014,2.65,Unrecorded
BFA,2015,9.66,Total
BFA,2015,7.03,Recorded
BFA,2015,2.63,Unrecorded
BFA,2016,9.719999999999999,Total
BFA,2016,7.1,Recorded
BFA,2016,2.62,Unrecorded
BFA,2017,9.76,Total
BFA,2017,7.15,Recorded
BFA,2017,2.61,Unrecorded
BFA,2018,9.809999999999999,Total
BFA,2018,7.22,Recorded
BFA,2018,2.59,Unrecorded
BFA,2019,9.809999999999999,Total
BFA,2019,7.22,Recorded
BFA,2019,2.59,Unrecorded
BFA,2020,11.27,Total
BFA,2020,8.85,Recorded
BFA,2020,2.42,Unrecorded
BDI,2000,7.48,Total
BDI,2000,6.21,Recorded
