AreaCode,Year,Sex,Litres
BLR,2017,Male,17.74
BLR,2018,Both,10.9
BLR,2018,Female,4.89
BLR,2018,Male,18.19
BLR,2019,Both,10.9
BLR,2019,Female,4.89
BLR,2019,Male,18.19
BLR,2020,Both,11.63
BLR,2020,Female,5.21
BLR,2020,Male,19.44
BEL,2000,Both,11.42
BEL,2000,Female,5.15
BEL,2000,Male,18.09
BEL,2001,Both,11.42
BEL,2001,Female,5.15
BEL,2001,Male,18.09
BEL,2002,Both,11.39
BEL,2002,Female,5.14
BEL,2002,Male,18.05
BEL,2003,Both,11.41
BEL,2003,Female,5.15
BEL,2003,Male,18.06
BEL,2004,Both,11.3
BEL,2004,Female,5.1
BEL,2004,Male,17.88
BEL,2005,Both,11.25
BEL,2005,Female,5.08
BEL,2005,Male,17.8
BEL,2006,Both,11.15
BEL,2006,Female,5.04
BEL,2006,Male,17.64
BEL,2007,Both,11.3
BEL,2007,Female,5.11
BEL,2007,Male,17.87
BEL,2008,Both,11.32
BEL,2008,Female,5.12
BEL,2008,Male,17.89
BEL,2009,Both,11.46
BEL,2009,Female,5.19
BEL,2009,Male,18.11
BEL,2010,Both,11.33
BEL,2010,Female,5.13
BEL,2010,Male,17.9
BEL,2011,Both,11.32
BEL,2011,Female,5.12
BEL,2011,Male,17.87
BEL,2012,Both,11.33
BEL,2012,Female,5.13
BEL,2012,Male,17.88
BEL,2013,Both,11.47
BEL,2013,Female,5.2
BEL,2013,Male,18.09
BEL,2014,Both,11.56
BEL,2014,Female,5.24
BEL,2014,Male,18.21
BEL,2015,Both,11.24
BEL,2015,Female,5.09
BEL,2015,Male,17.69
BEL,2016,Both,10.79
BEL,2016,Female,4.88
BEL,2016,Male,16.98
BEL,2017,Both,10.38
BEL,2017,Female,4.7
BEL,2017,Male,16.33
BEL,2018,Both,10.28
BEL,2018,Female,4.65
BEL,2018,Male,16.16
BEL,2019,Both,10.28
BEL,2019,Female,4.65
BEL,2019,Male,16.16
BEL,2020,Both,9.43
BEL,2020,Female,4.25
BEL,2020,Male,14.83
BLZ,2000,Both,4.68
BLZ,2000,Female,1.95
BLZ,2000,Male,7.39
BLZ,2001,Both,4.68
BLZ,2001,Female,1.95
BLZ,2001,Male,7.39
BLZ,2002,Both,5.07
BLZ,2002,Female,2.12
BLZ,2002,Male,8.0
BLZ,2003,Both,5.45
BLZ,2003,Female,2.29
BLZ,2003,Male,8.59
BLZ,2004,Both,5.86
BLZ,2004,Female,2.47
BLZ,2004,Male,9.23
BLZ,2005,Both,5.93
BLZ,2005,Female,2.51
BLZ,2005,Male,9.35
BLZ,2006,Both,6.21
BLZ,2006,Female,2.63
BLZ,2006,Male,9.79
BLZ,2007,Both,6.43
BLZ,2007,Female,2.73
BLZ,2007,Male,10.14
BLZ,2008,Both,6.48
BLZ,2008,Female,2.75
BLZ,2008,Male,10.22
BLZ,2009,Both,6.32
BLZ,2009,Female,2.68
BLZ,2009,Male,9.98
BLZ,2010,Both,6.13
BLZ,2010,Female,2.59
BLZ,2010,Male,9.69
BLZ,2011,Both,6.11
BLZ,2011,Female,2.58
BLZ,2011,Male,9.66
BLZ,2012,Both,6.15
BLZ,2012,Female,2.59
BLZ,2012,Male,9.72
BLZ,2013,Both,6.27
BLZ,2013,Female,2.64
BLZ,2013,Male,9.9
BLZ,2014,Both,6.37
BLZ,2014,Female,2.68
BLZ,2014,Male,10.06
BLZ,2015,Both,6.34
BLZ,2015,Female,2.67
BLZ,2015,Male,10.01
BLZ,2016,Both,6.15
BLZ,2016,Female,2.58
BLZ,2016,Male,9.72
BLZ,2017,Both,5.92
BLZ,2017,Female,2.47
BLZ,2017,Male,9.37
BLZ,2018,Both,5.71
BLZ,2018,Female,2.38
BLZ,2018,Male,9.04
BLZ,2019,Both,5.71
BLZ,2019,Female,2.38
BLZ,2019,Male,9.04
BLZ,2020,Both,3.67
BLZ,2020,Female,1.48
BLZ,2020,Male,5.85
BEN,2000,Both,2.52
BEN,2000,Female,0.93
BEN,2000,Male,4.2
BEN,2001,Both,2.52
BEN,2001,Female,0.93
BEN,2001,Male,4.2
BEN,2002,Both,2.57
BEN,2002,Female,0.94
BEN,2002,Male,4.28
BEN,2003,Both,2.54
BEN,2003,Female,0.93
BEN,2003,Male,4.22
BEN,2004,Both,2.52
BEN,2004,Female,0.92
BEN,2004,Male,4.19
BEN,2005,Both,2.39
BEN,2005,Female,0.87
BEN,2005,Male,3.98
BEN,2006,Both,2.31
BEN,2006,Female,0.84
BEN,2006,Male,3.84
BEN,2007,Both,2.42
BEN,2007,Female,0.88
BEN,2007,Male,4.02
BEN,2008,Both,2.52
BEN,2008,Female,0.92
BEN,2008,Male,4.18
BEN,2009,Both,4.62
BEN,2009,Female,1.77
BEN,2009,Male,7.56
BEN,2010,Both,6.61
BEN,2010,Female,2.59
BEN,2010,Male,10.78
BEN,2011,Both,8.65
BEN,2011,Female,3.43
BEN,2011,Male,14.06
BEN,2012,Both,8.82
BEN,2012,Female,3.5
BEN,2012,Male,14.32
BEN,2013,Both,8.67
BEN,2013,Female,3.43
BEN,2013,Male,14.07
BEN,2014,Both,8.45
BEN,2014,Female,3.33
BEN,2014,Male,13.71
BEN,2015,Both,8.1
BEN,2015,Female,3.18
BEN,2015,Male,13.14
BEN,2016,Both,7.9
BEN,2016,Female,3.09
BEN,2016,Male,12.82
BEN,2017,Both,8.09
BEN,2017,Female,3.16
BEN,2017,Male,13.12
BEN,2018,Both,8.35
BEN,2018,Female,3.27
BEN,2018,Male,13.52
BEN,2019,Both,8.35
BEN,2019,Female,3.27
BEN,2019,Male,13.52
BEN,2020,Both,8.83
BEN,2020,Female,3.46
BEN,2020,Male,14.27
BTN,2000,Both,3.16
BTN,2000,Female,1.09
BTN,2000,Male,5.0
BTN,2001,Both,3.16
BTN,2001,Female,1.09
BTN,2001,Male,5.0
BTN,2002,Both,2.2
BTN,2002,Female,0.74
BTN,2002,Male,3.48
BTN,2003,Both,1.85
BTN,2003,Female,0.61
BTN,2003,Male,2.9
BTN,2004,Both,2.29
BTN,2004,Female,0.75
BTN,2004,Male,3.59
BTN,2005,Both,2.04
BTN,2005,Female,0.67
BTN,2005,Male,3.2
BTN,2006,Both,1.24
BTN,2006,Female,0.4
BTN,2006,Male,1.94
BTN,2007,Both,0.65
BTN,2007,Female,0.21
BTN,2007,Male,1.03
BTN,2008,Both,0.52
BTN,2008,Female,0.16
BTN,2008,Male,0.82
BTN,2009,Both,0.59
BTN,2009,Female,0.19
BTN,2009,Male,0.94
BTN,2010,Both,0.68
BTN,2010,Female,0.22
BTN,2010,Male,1.07
BTN,2011,Both,0.83
BTN,2011,Female,0.27
BTN,2011,Male,1.32
BTN,2012,Both,0.9
BTN,2012,Female,0.29
BTN,2012,Male,1.42
BTN,2013,Both,0.85
BTN,2013,Female,0.27
BTN,2013,Male,1.34
BTN,2014,Both,0.57
BTN,2014,Female,0.18
BTN,2014,Male,0.9
BTN,2015,Both,0.32
BTN,2015,Female,0.1
BTN,2015,Male,0.51
BTN,2016,Both,0.18
BTN,2016,Female,0.057
BTN,2016,Male,0.29
BTN,2017,Both,0.2
BTN,2017,Female,0.063
BTN,2017,Male,0.32
BTN,2018,Both,0.2
BTN,2018,Female,0.063
BTN,2018,Male,0.32
BTN,2019,Both,0.2
BTN,2019,Female,0.063
BTN,2019,Male,0.32
BTN,2020,Both,0.18
BTN,2020,Female,0.057
BTN,2020,Male,0.3
BOL,2000,Both,3.14
BOL,2000,Female,1.45
BOL,2000,Male,4.81
BOL,2001,Both,3.14
BOL,2001,Female,1.45
BOL,2001,Male,4.81
BOL,2002,Both,3.12
BOL,2002,Female,1.44
BOL,2002,Male,4.78
BOL,2003,Both,3.28
BOL,2003,Female,1.51
BOL,2003,Male,5.02
BOL,2004,Both,3.49
BOL,2004,Female,1.62
BOL,2004,Male,5.36
BOL,2005,Both,3.81
BOL,2005,Female,1.77
BOL,2005,Male,5.84
BOL,2006,Both,4.11
BOL,2006,Female,1.91
BOL,2006,Male,6.29
BOL,2007,Both,4.43
BOL,2007,Female,2.06
BOL,2007,Male,6.78
BOL,2008,Both,4.67
BOL,2008,Female,2.17
BOL,2008,Male,7.15
BOL,2009,Both,4.73
BOL,2009,Female,2.2
BOL,2009,Male,7.25
BOL,2010,Both,4.66
BOL,2010,Female,2.17
BOL,2010,Male,7.14
BOL,2011,Both,4.52
BOL,2011,Female,2.1
BOL,2011,Male,6.93
BOL,2012,Both,4.45
BOL,2012,Female,2.07
BOL,2012,Male,6.83
BOL,2013,Both,4.4
BOL,2013,Female,2.04
BOL,2013,Male,6.75
BOL,2014,Both,4.35
BOL,2014,Female,2.02
BOL,2014,Male,6.68
BOL,2015,Both,4.31
BOL,2015,Female,2.0
BOL,2015,Male,6.62
BOL,2016,Both,4.26
BOL,2016,Female,1.97
BOL,2016,Male,6.54
BOL,2017,Both,4.19
BOL,2017,Female,1.94
BOL,2017,Male,6.44
BOL,2018,Both,4.1
BOL,2018,Female,1.9
BOL,2018,Male,6.3
BOL,2019,Both,4.1
BOL,2019,Female,1.9
BOL,2019,Male,6.3
BOL,2020,Both,3.59
BOL,2020,Female,1.66
BOL,2020,Male,5.54
BIH,2000,Both,4.92
BIH,2000,Female,1.75
BIH,2000,Male,8.32
BIH,2001,Both,4.92
BIH,2001,Female,1.75
BIH,2001,Male,8.32
BIH,2002,Both,5.07
BIH,2002,Female,1.8
BIH,2002,Male,8.57
BIH,2003,Both,5.16
BIH,2003,Female,1.84
BIH,2003,Male,8.72
BIH,2004,Both,5.37
BIH,2004,Female,1.91
BIH,2004,Male,9.08
BIH,2005,Both,5.59
BIH,2005,Female,1.99
BIH,2005,Male,9.45
BIH,2006,Both,5.88
BIH,2006,Female,2.1
BIH,2006,Male,9.93
BIH,2007,Both,6.06
BIH,2007,Female,2.16
BIH,2007,Male,10.23
BIH,2008,Both,6.03
BIH,2008,Female,2.15
BIH,2008,Male,10.2
BIH,2009,Both,5.86
BIH,2009,Female,2.07
BIH,2009,Male,9.91
BIH,2010,Both,5.74
BIH,2010,Female,2.02
BIH,2010,Male,9.71
BIH,2011,Both,5.78
BIH,2011,Female,2.03
BIH,2011,Male,9.79
BIH,2012,Both,5.82
BIH,2012,Female,2.05
BIH,2012,Male,9.85
BIH,2013,Both,5.81
BIH,2013,Female,2.04
BIH,2013,Male,9.83
BIH,2014,Both,5.83
BIH,2014,Female,2.04
BIH,2014,Male,9.86
BIH,2015,Both,5.95
BIH,2015,Female,2.08
BIH,2015,Male,10.06
BIH,2016,Both,6.15
BIH,2016,Female,2.15
BIH,2016,Male,10.37
BIH,2017,Both,6.33
BIH,2017,Female,2.22
BIH,2017,Male,10.67
BIH,2018,Both,6.38
BIH,2018,Female,2.23
BIH,2018,Male,10.75
BIH,2019,Both,6.38
BIH,2019,Female,2.23
BIH,2019,Male,10.75
BIH,2020,Both,5.87
BIH,2020,Female,2.03
BIH,2020,Male,9.9
BWA,2000,Both,6.94
BWA,2000,Female,2.45
BWA,2000,Male,11.91
BWA,2001,Both,6.94
BWA,2001,Female,2.45
BWA,2001,Male,11.91
BWA,2002,Both,7.04
BWA,2002,Female,2.49
BWA,2002,Male,12.07
BWA,2003,Both,7.0
BWA,2003,Female,2.47
BWA,2003,Male,11.99
BWA,2004,Both,6.97
BWA,2004,Female,2.46
BWA,2004,Male,11.92
BWA,2005,Both,7.44
BWA,2005,Female,2.63
BWA,2005,Male,12.69
BWA,2006,Both,7.91
BWA,2006,Female,2.81
BWA,2006,Male,13.45
BWA,2007,Both,8.25
BWA,2007,Female,2.94
BWA,2007,Male,14.0
BWA,2008,Both,7.62
BWA,2008,Female,2.69
BWA,2008,Male,12.93
BWA,2009,Both,7.46
BWA,2009,Female,2.62
BWA,2009,Male,12.67
BWA,2010,Both,7.47
BWA,2010,Female,2.61
BWA,2010,Male,12.67
BWA,2011,Both,7.86
BWA,2011,Female,2.75
BWA,2011,Male,13.32
BWA,2012,Both,7.58
BWA,2012,Female,2.64
BWA,2012,Male,12.85
BWA,2013,Both,7.15
BWA,2013,Female,2.47
BWA,2013,Male,12.14
BWA,2014,Both,7.01
BWA,2014,Female,2.41
BWA,2014,Male,11.9
BWA,2015,Both,7.08
BWA,2015,Female,2.43
BWA,2015,Male,12.01
BWA,2016,Both,7.32
BWA,2016,Female,2.51
BWA,2016,Male,12.41
BWA,2017,Both,7.61
BWA,2017,Female,2.62
BWA,2017,Male,12.91
BWA,2018,Both,8.16
BWA,2018,Female,2.81
BWA,2018,Male,13.82
BWA,2019,Both,8.16
BWA,2019,Female,2.81
BWA,2019,Male,13.82
BWA,2020,Both,7.27
BWA,2020,Female,2.45
BWA,2020,Male,12.35
BRA,2000,Both,8.71
BRA,2000,Female,3.76
BRA,2000,Male,13.87
BRA,2001,Both,8.71
BRA,2001,Female,3.76
BRA,2001,Male,13.87
BRA,2002,Both,8.57
BRA,2002,Female,3.7
BRA,2002,Male,13.64
BRA,2003,Both,8.41
BRA,2003,Female,3.64
BRA,2003,Male,13.4
BRA,2004,Both,8.32
BRA,2004,Female,3.6
BRA,2004,Male,13.25
BRA,2005,Both,8.28
BRA,2005,Female,3.6
BRA,2005,Male,13.17
BRA,2006,Both,8.32
BRA,2006,Female,3.62
BRA,2006,Male,13.24
BRA,2007,Both,8.36
BRA,2007,Female,3.64
BRA,2007,Male,13.31
BRA,2008,Both,8.45
BRA,2008,Female,3.67
BRA,2008,Male,13.47
BRA,2009,Both,8.56
BRA,2009,Female,3.71
BRA,2009,Male,13.65
BRA,2010,Both,8.63
BRA,2010,Female,3.74
BRA,2010,Male,13.77
BRA,2011,Both,8.69
BRA,2011,Female,3.76
BRA,2011,Male,13.87
BRA,2012,Both,8.57
BRA,2012,Female,3.7
BRA,2012,Male,13.69
BRA,2013,Both,8.5
BRA,2013,Female,3.66
BRA,2013,Male,13.59
BRA,2014,Both,8.34
BRA,2014,Female,3.58
BRA,2014,Male,13.35
BRA,2015,Both,8.2
BRA,2015,Female,3.51
BRA,2015,Male,13.13
BRA,2016,Both,8.0
BRA,2016,Female,3.42
BRA,2016,Male,12.83
BRA,2017,Both,7.79
BRA,2017,Female,3.32
BRA,2017,Male,12.5
BRA,2018,Both,7.67
BRA,2018,Female,3.27
BRA,2018,Male,12.32
BRA,2019,Both,7.67
BRA,2019,Female,3.27
BRA,2019,Male,12.32
BRA,2020,Both,7.7
BRA,2020,Female,3.27
BRA,2020,Male,12.37
BRN,2000,Both,0.21
BRN,2000,Female,0.077
BRN,2000,Male,0.33
BRN,2001,Both,0.21
BRN,2001,Female,0.077
BRN,2001,Male,0.33
BRN,2002,Both,0.15
BRN,2002,Female,0.055
BRN,2002,Male,0.24
BRN,2003,Both,0.072
BRN,2003,Female,0.026
BRN,2003,Male,0.11
BRN,2004,Both,0.069
BRN,2004,Female,0.025
BRN,2004,Male,0.11
BRN,2005,Both,0.18
BRN,2005,Female,0.065
BRN,2005,Male,0.28
BRN,2006,Both,0.32
BRN,2006,Female,0.12
BRN,2006,Male,0.51
BRN,2007,Both,0.43
BRN,2007,Female,0.16
BRN,2007,Male,0.67
BRN,2008,Both,0.35
BRN,2008,Female,0.13
BRN,2008,Male,0.55
BRN,2009,Both,0.23
BRN,2009,Female,0.085
BRN,2009,Male,0.37
BRN,2010,Both,0.28
BRN,2010,Female,0.1
BRN,2010,Male,0.45
BRN,2011,Both,0.42
BRN,2011,Female,0.16
BRN,2011,Male,0.67
BRN,2012,Both,0.51
BRN,2012,Female,0.19
BRN,2012,Male,0.81
BRN,2013,Both,0.47
BRN,2013,Female,0.17
BRN,2013,Male,0.74
BRN,2014,Both,0.41
BRN,2014,Female,0.15
BRN,2014,Male,0.66
BRN,2015,Both,0.41
BRN,2015,Female,0.14
BRN,2015,Male,0.66
BRN,2016,Both,0.41
BRN,2016,Female,0.14
BRN,2016,Male,0.67
BRN,2017,Both,0.41
BRN,2017,Female,0.14
BRN,2017,Male,0.67
BRN,2018,Both,0.41
BRN,2018,Female,0.14
BRN,2018,Male,0.66
BRN,2019,Both,0.41
BRN,2019,Female,0.14
BRN,2019,Male,0.66
BRN,2020,Both,0.51
BRN,2020,Female,0.17
BRN,2020,Male,0.82
BGR,2000,Both,11.37
BGR,2000,Female,4.8
BGR,2000,Male,18.57
BGR,2001,Both,11.37
BGR,2001,Female,4.8
BGR,2001,Male,18.57
BGR,2002,Both,11.58
BGR,2002,Female,4.88
BGR,2002,Male,18.9
BGR,2003,Both,11.32
BGR,2003,Female,4.77
BGR,2003,Male,18.5
BGR,2004,Both,11.02
BGR,2004,Female,4.63
BGR,2004,Male,18.01
BGR,2005,Both,10.68
BGR,2005,Female,4.48
BGR,2005,Male,17.46
BGR,2006,Both,10.69
BGR,2006,Female,4.48
BGR,2006,Male,17.47
BGR,2007,Both,10.88
BGR,2007,Female,4.55
BGR,2007,Male,17.77
BGR,2008,Both,10.99
BGR,2008,Female,4.6
BGR,2008,Male,17.96
BGR,2009,Both,10.83
BGR,2009,Female,4.52
BGR,2009,Male,17.7
BGR,2010,Both,10.66
BGR,2010,Female,4.43
BGR,2010,Male,17.43
BGR,2011,Both,10.87
BGR,2011,Female,4.5
BGR,2011,Male,17.77
BGR,2012,Both,11.03
BGR,2012,Female,4.56
BGR,2012,Male,18.04
BGR,2013,Both,11.16
BGR,2013,Female,4.6
BGR,2013,Male,18.26
BGR,2014,Both,11.18
BGR,2014,Female,4.6
BGR,2014,Male,18.31
BGR,2015,Both,11.44
BGR,2015,Female,4.71
BGR,2015,Male,18.74
BGR,2016,Both,11.65
BGR,2016,Female,4.79
BGR,2016,Male,19.07
BGR,2017,Both,11.85
BGR,2017,Female,4.88
BGR,2017,Male,19.4
BGR,2018,Both,11.92
BGR,2018,Female,4.91
BGR,2018,Male,19.51
BGR,2019,Both,11.92
BGR,2019,Female,4.91
BGR,2019,Male,19.51
BGR,2020,Both,11.62
BGR,2020,Female,4.77
BGR,2020,Male,19.03
BFA,2000,Both,7.86
BFA,2000,Female,2.71
BFA,2000,Male,13.42
BFA,2001,Both,7.86
BFA,2001,Female,2.71
BFA,2001,Male,13.42
BFA,2002,Both,8.24
BFA,2002,Female,2.84
BFA,2002,Male,14.03
BFA,2003,Both,8.23
BFA,2003,Female,2.83
BFA,2003,Male,14.0
BFA,2004,Both,8.37
BFA,2004,Female,2.87
BFA,2004,Male,14.21
BFA,2005,Both,8.41
BFA,2005,Female,2.87
BFA,2005,Male,14.28
BFA,2006,Both,8.43
BFA,2006,Female,2.87
BFA,2006,Male,14.3
BFA,2007,Both,8.29
BFA,2007,Female,2.81
BFA,2007,Male,14.06
BFA,2008,Both,8.21
BFA,2008,Female,2.78
BFA,2008,Male,13.94
BFA,2009,Both,8.16
BFA,2009,Female,2.75
BFA,2009,Male,13.86
BFA,2010,Both,8.11
BFA,2010,Female,2.73
BFA,2010,Male,13.78
BFA,2011,Both,8.14
BFA,2011,Female,2.73
BFA,2011,Male,13.83
BFA,2012,Both,8.16
BFA,2012,Female,2.73
BFA,2012,Male,13.86
BFA,2013,Both,8.69
BFA,2013,Female,2.92
BFA,2013,Male,14.75
BFA,2014,Both,9.16
BFA,2014,Female,3.09
BFA,2014,Male,15.53
BFA,2015,Both,9.66
BFA,2015,Female,3.27
BFA,2015,Male,16.36
BFA,2016,Both,9.72
BFA,2016,Female,3.29
BFA,2016,Male,16.46
BFA,2017,Both,9.76
BFA,2017,Female,3.3
BFA,2017,Male,16.5
BFA,2018,Both,9.81
BFA,2018,Female,3.31
BFA,2018,Male,16.59
BFA,2019,Both,9.81
BFA,2019,Female,3.31
BFA,2019,Male,16.59
BFA,2020,Both,11.27
BFA,2020,Female,3.84
BFA,2020,Male,19.0
BDI,2000,Both,7.48
BDI,2000,Female,3.03
BDI,2000,Male,12.22
BDI,2001,Both,7.48
BDI,2001,Female,3.03
BDI,2001,Male,12.22
BDI,2002,Both,7.1
BDI,2002,Female,2.87
BDI,2002,Male,11.6
BDI,2003,Both,6.85
BDI,2003,Female,2.76
BDI,2003,Male,11.19
BDI,2004,Both,6.56
BDI,2004,Female,2.63
BDI,2004,Male,10.72
BDI,2005,Both,6.39
BDI,2005,Female,2.55
BDI,2005,Male,10.43
BDI,2006,Both,6.39
BDI,2006,Female,2.55
BDI,2006,Male,10.44
BDI,2007,Both,6.39
BDI,2007,Female,2.54
BDI,2007,Male,10.42
BDI,2008,Both,6.35
BDI,2008,Female,2.51
BDI,2008,Male,10.36
BDI,2009,Both,6.28
BDI,2009,Female,2.48
BDI,2009,Male,10.26
BDI,2010,Both,6.17
BDI,2010,Female,2.42
BDI,2010,Male,10.09
BDI,2011,Both,5.24
BDI,2011,Female,2.03
BDI,2011,Male,8.58
BDI,2012,Both,4.66
BDI,2012,Female,1.79
BDI,2012,Male,7.66
BDI,2013,Both,4.08
BDI,2013,Female,1.54
BDI,2013,Male,6.71
BDI,2014,Both,4.34
BDI,2014,Female,1.64
BDI,2014,Male,7.15
BDI,2015,Both,4.19
BDI,2015,Female,1.57
BDI,2015,Male,6.9
BDI,2016,Both,4.19
BDI,2016,Female,1.57
BDI,2016,Male,6.9
BDI,2017,Both,4.15
BDI,2017,Female,1.55
BDI,2017,Male,6.85
BDI,2018,Both,4.13
BDI,2018,Female,1.54
BDI,2018,Male,6.81
BDI,2019,Both,4.13
BDI,2019,Female,1.54
BDI,2019,Male,6.81
BDI,2020,Both,4.16
BDI,2020,Female,1.55
BDI,2020,Male,6.86
CPV,2000,Both,4.57
CPV,2000,Female,2.02
CPV,2000,Male,7.41
CPV,2001,Both,4.57
CPV,2001,Female,2.02
CPV,2001,Male,7.41
CPV,2002,Both,4.67
CPV,2002,Female,2.05
CPV,2002,Male,7.55
CPV,2003,Both,4.81
CPV,2003,Female,2.1
CPV,2003,Male,7.76
CPV,2004,Both,4.84
CPV,2004,Female,2.1
CPV,2004,Male,7.79
CPV,2005,Both,5.1
CPV,2005,Female,2.2
CPV,2005,Male,8.18
CPV,2006,Both,5.4
CPV,2006,Female,2.32
CPV,2006,Male,8.64
CPV,2007,Both,5.41
CPV,2007,Female,2.31
CPV,2007,Male,8.64
CPV,2008,Both,5.29
CPV,2008,Female,2.25
CPV,2008,Male,8.44
CPV,2009,Both,5.29
CPV,2009,Female,2.24
CPV,2009,Male,8.44
CPV,2010,Both,5.63
CPV,2010,Female,2.38
CPV,2010,Male,8.97
CPV,2011,Both,5.81
CPV,2011,Female,2.46
CPV,2011,Male,9.25
CPV,2012,Both,5.58
CPV,2012,Female,2.35
CPV,2012,Male,8.89
CPV,2013,Both,5.48
CPV,2013,Female,2.3
CPV,2013,Male,8.73
CPV,2014,Both,5.52
CPV,2014,Female,2.32
CPV,2014,Male,8.81
CPV,2015,Both,5.82
CPV,2015,Female,2.44
CPV,2015,Male,9.29
CPV,2016,Both,6.11
CPV,2016,Female,2.56
CPV,2016,Male,9.74
CPV,2017,Both,6.25
CPV,2017,Female,2.62
CPV,2017,Male,9.98
CPV,2018,Both,6.27
CPV,2018,Female,2.63
CPV,2018,Male,10.01
CPV,2019,Both,6.27
CPV,2019,Female,2.63
CPV,2019,Male,10.01
CPV,2020,Both,6.01
CPV,2020,Female,2.49
CPV,2020,Male,9.62
KHM,2000,Both,1.81
KHM,2000,Female,0.7
KHM,2000,Male,3.0
KHM,2001,Both,1.81
KHM,2001,Female,0.7
KHM,2001,Male,3.0
KHM,2002,Both,2.01
KHM,2002,Female,0.78
KHM,2002,Male,3.33
KHM,2003,Both,2.25
KHM,2003,Female,0.87
KHM,2003,Male,3.71
KHM,2004,Both,2.54
KHM,2004,Female,0.99
KHM,2004,Male,4.19
KHM,2005,Both,2.81
KHM,2005,Female,1.1
KHM,2005,Male,4.62
KHM,2006,Both,3.11
KHM,2006,Female,1.22
KHM,2006,Male,5.11
KHM,2007,Both,3.28
KHM,2007,Female,1.29
KHM,2007,Male,5.39
KHM,2008,Both,3.46
KHM,2008,Female,1.36
KHM,2008,Male,5.67
KHM,2009,Both,4.03
KHM,2009,Female,1.59
KHM,2009,Male,6.6
KHM,2010,Both,4.71
KHM,2010,Female,1.87
KHM,2010,Male,7.69
KHM,2011,Both,5.4
KHM,2011,Female,2.16
KHM,2011,Male,8.81
KHM,2012,Both,5.77
KHM,2012,Female,2.31
KHM,2012,Male,9.41
KHM,2013,Both,6.13
KHM,2013,Female,2.45
KHM,2013,Male,9.99
KHM,2014,Both,6.55
KHM,2014,Female,2.63
KHM,2014,Male,10.68
KHM,2015,Both,7.06
KHM,2015,Female,2.84
KHM,2015,Male,11.5
KHM,2016,Both,7.61
KHM,2016,Female,3.07
KHM,2016,Male,12.39
KHM,2017,Both,8.13
KHM,2017,Female,3.28
KHM,2017,Male,13.23
KHM,2018,Both,8.48
KHM,2018,Female,3.43
KHM,2018,Male,13.8
KHM,2019,Both,8.48
KHM,2019,Female,3.43
KHM,2019,Male,13.8
KHM,2020,Both,6.67
KHM,2020,Female,2.64
KHM,2020,Male,10.92
CMR,2000,Both,10.74
CMR,2000,Female,4.42
CMR,2000,Male,17.28
CMR,2001,Both,10.74
CMR,2001,Female,4.42
CMR,2001,Male,17.28
CMR,2002,Both,11.07
CMR,2002,Female,4.57
CMR,2002,Male,17.78
CMR,2003,Both,11.16
CMR,2003,Female,4.61
CMR,2003,Male,17.91
CMR,2004,Both,11.28
CMR,2004,Female,4.67
CMR,2004,Male,18.09
CMR,2005,Both,11.46
CMR,2005,Female,4.76
CMR,2005,Male,18.37
CMR,2006,Both,11.69
CMR,2006,Female,4.86
CMR,2006,Male,18.72
CMR,2007,Both,11.92
CMR,2007,Female,4.97
CMR,2007,Male,19.07
CMR,2008,Both,12.15
CMR,2008,Female,5.07
CMR,2008,Male,19.41
CMR,2009,Both,12.4
CMR,2009,Female,5.18
CMR,2009,Male,19.8
CMR,2010,Both,12.55
CMR,2010,Female,5.24
CMR,2010,Male,20.03
CMR,2011,Both,12.78
CMR,2011,Female,5.34
CMR,2011,Male,20.4
CMR,2012,Both,12.98
CMR,2012,Female,5.42
CMR,2012,Male,20.7
CMR,2013,Both,12.48
CMR,2013,Female,5.2
CMR,2013,Male,19.92
CMR,2014,Both,11.72
CMR,2014,Female,4.86
CMR,2014,Male,18.73
CMR,2015,Both,10.72
CMR,2015,Female,4.42
CMR,2015,Male,17.16
CMR,2016,Both,10.41
CMR,2016,Female,4.28
CMR,2016,Male,16.66
CMR,2017,Both,10.16
CMR,2017,Female,4.17
CMR,2017,Male,16.28
CMR,2018,Both,10.1
CMR,2018,Female,4.14
CMR,2018,Male,16.18
CMR,2019,Both,10.1
CMR,2019,Female,4.14
CMR,2019,Male,16.18
CMR,2020,Both,9.6
CMR,2020,Female,3.91
CMR,2020,Male,15.4
CAN,2000,Both,9.38
CAN,2000,Female,4.11
CAN,2000,Male,14.83
CAN,2001,Both,9.38
CAN,2001,Female,4.11
CAN,2001,Male,14.83
CAN,2002,Both,9.45
CAN,2002,Female,4.14
CAN,2002,Male,14.94
CAN,2003,Both,9.5
CAN,2003,Female,4.16
CAN,2003,Male,15.01
CAN,2004,Both,9.6
CAN,2004,Female,4.21
CAN,2004,Male,15.17
CAN,2005,Both,9.75
CAN,2005,Female,4.28
CAN,2005,Male,15.4
CAN,2006,Both,9.95
CAN,2006,Female,4.38
CAN,2006,Male,15.7
CAN,2007,Both,10.09
CAN,2007,Female,4.44
CAN,2007,Male,15.92
CAN,2008,Both,10.18
CAN,2008,Female,4.48
CAN,2008,Male,16.07
CAN,2009,Both,10.23
CAN,2009,Female,4.5
CAN,2009,Male,16.15
CAN,2010,Both,10.21
CAN,2010,Female,4.49
CAN,2010,Male,16.12
CAN,2011,Both,10.17
CAN,2011,Female,4.47
CAN,2011,Male,16.05
CAN,2012,Both,10.1
CAN,2012,Female,4.44
CAN,2012,Male,15.93
