AreaCode,Year,Sex,LitresPerCapita
FJI,2012,Total,10.34
FJI,2013,Female,5.01
FJI,2013,Male,13.11
FJI,2013,Total,10.36
FJI,2014,Female,5.06
FJI,2014,Male,13.24
FJI,2014,Total,10.45
FJI,2015,Female,5.06
FJI,2015,Male,13.26
FJI,2015,Total,10.45
FJI,2016,Female,5.02
FJI,2016,Male,13.18
FJI,2016,Total,10.38
FJI,2017,Female,5.18
FJI,2017,Male,13.63
FJI,2017,Total,10.71
FJI,2018,Female,5.5
FJI,2018,Male,14.51
FJI,2018,Total,11.38
FJI,2019,Female,5.5
FJI,2019,Male,14.51
FJI,2019,Total,11.38
FJI,2020,Female,5.73
FJI,2020,Male,15.15
FJI,2020,Total,11.88
FIN,2000,Female,6.42
FIN,2000,Male,18.54
FIN,2000,Total,12.85
FIN,2001,Female,6.42
FIN,2001,Male,18.54
FIN,2001,Total,12.85
FIN,2002,Female,6.48
FIN,2002,Male,18.76
FIN,2002,Total,13.0
FIN,2003,Female,6.64
FIN,2003,Male,19.26
FIN,2003,Total,13.33
FIN,2004,Female,6.76
FIN,2004,Male,19.63
FIN,2004,Total,13.58
FIN,2005,Female,6.89
FIN,2005,Male,20.05
FIN,2005,Total,13.86
FIN,2006,Female,6.97
FIN,2006,Male,20.31
FIN,2006,Total,14.02
FIN,2007,Female,7.0
FIN,2007,Male,20.4
FIN,2007,Total,14.08
FIN,2008,Female,6.96
FIN,2008,Male,20.27
FIN,2008,Total,13.99
FIN,2009,Female,6.82
FIN,2009,Male,19.84
FIN,2009,Total,13.71
FIN,2010,Female,6.74
FIN,2010,Male,19.59
FIN,2010,Total,13.55
FIN,2011,Female,6.61
FIN,2011,Male,19.18
FIN,2011,Total,13.28
FIN,2012,Female,6.48
FIN,2012,Male,18.8
FIN,2012,Total,13.03
FIN,2013,Female,6.29
FIN,2013,Male,18.2
FIN,2013,Total,12.64
FIN,2014,Female,6.14
FIN,2014,Male,17.76
FIN,2014,Total,12.34
FIN,2015,Female,6.01
FIN,2015,Male,17.37
FIN,2015,Total,12.09
FIN,2016,Female,5.92
FIN,2016,Male,17.12
FIN,2016,Total,11.91
FIN,2017,Female,5.88
FIN,2017,Male,16.98
FIN,2017,Total,11.82
FIN,2018,Female,5.82
FIN,2018,Male,16.83
FIN,2018,Total,11.72
FIN,2019,Female,5.82
FIN,2019,Male,16.83
FIN,2019,Total,11.72
FIN,2020,Female,5.77
FIN,2020,Male,16.69
FIN,2020,Total,11.63
FRA,2000,Female,8.72
FRA,2000,Male,25.37
FRA,2000,Total,17.43
FRA,2001,Female,8.72
FRA,2001,Male,25.37
FRA,2001,Total,17.43
FRA,2002,Female,8.64
FRA,2002,Male,25.14
FRA,2002,Total,17.28
FRA,2003,Female,8.48
FRA,2003,Male,24.64
FRA,2003,Total,16.94
FRA,2004,Female,8.3
FRA,2004,Male,24.11
FRA,2004,Total,16.6
FRA,2005,Female,8.23
FRA,2005,Male,23.9
FRA,2005,Total,16.45
FRA,2006,Female,8.18
FRA,2006,Male,23.78
FRA,2006,Total,16.36
FRA,2007,Female,8.11
FRA,2007,Male,23.58
FRA,2007,Total,16.22
FRA,2008,Female,8.05
FRA,2008,Male,23.39
FRA,2008,Total,16.1
FRA,2009,Female,7.94
FRA,2009,Male,23.07
FRA,2009,Total,15.88
FRA,2010,Female,7.9
FRA,2010,Male,22.98
FRA,2010,Total,15.82
FRA,2011,Female,7.82
FRA,2011,Male,22.75
FRA,2011,Total,15.66
FRA,2012,Female,7.72
FRA,2012,Male,22.43
FRA,2012,Total,15.45
FRA,2013,Female,7.67
FRA,2013,Male,22.29
FRA,2013,Total,15.35
FRA,2014,Female,7.61
FRA,2014,Male,22.1
FRA,2014,Total,15.22
FRA,2015,Female,7.61
FRA,2015,Male,22.1
FRA,2015,Total,15.22
FRA,2016,Female,7.53
FRA,2016,Male,21.89
FRA,2016,Total,15.07
FRA,2017,Female,7.41
FRA,2017,Male,21.52
FRA,2017,Total,14.82
FRA,2018,Female,7.35
FRA,2018,Male,21.33
FRA,2018,Total,14.68
FRA,2019,Female,7.35
FRA,2019,Male,21.33
FRA,2019,Total,14.68
FRA,2020,Female,6.81
FRA,2020,Male,19.66
FRA,2020,Total,13.58
GAB,2000,Female,8.69
GAB,2000,Male,23.0
GAB,2000,Total,16.95
GAB,2001,Female,8.69
GAB,2001,Male,23.0
GAB,2001,Total,16.95
GAB,2002,Female,8.17
GAB,2002,Male,21.52
GAB,2002,Total,15.92
GAB,2003,Female,7.77
GAB,2003,Male,20.37
GAB,2003,Total,15.13
GAB,2004,Female,7.77
GAB,2004,Male,20.35
GAB,2004,Total,15.14
GAB,2005,Female,8.21
GAB,2005,Male,21.59
GAB,2005,Total,16.04
GAB,2006,Female,8.45
GAB,2006,Male,22.28
GAB,2006,Total,16.56
GAB,2007,Female,8.46
GAB,2007,Male,22.31
GAB,2007,Total,16.61
GAB,2008,Female,8.39
GAB,2008,Male,22.12
GAB,2008,Total,16.5
GAB,2009,Female,8.29
GAB,2009,Male,21.85
GAB,2009,Total,16.34
GAB,2010,Female,8.16
GAB,2010,Male,21.52
GAB,2010,Total,16.12
GAB,2011,Female,7.96
GAB,2011,Male,20.97
GAB,2011,Total,15.75
GAB,2012,Female,7.74
GAB,2012,Male,20.38
GAB,2012,Total,15.35
GAB,2013,Female,7.75
GAB,2013,Male,20.43
GAB,2013,Total,15.41
GAB,2014,Female,7.86
GAB,2014,Male,20.76
GAB,2014,Total,15.66
GAB,2015,Female,7.8
GAB,2015,Male,20.64
GAB,2015,Total,15.58
GAB,2016,Female,7.51
GAB,2016,Male,19.85
GAB,2016,Total,15.01
GAB,2017,Female,7.16
GAB,2017,Male,18.88
GAB,2017,Total,14.31
GAB,2018,Female,6.9
GAB,2018,Male,18.16
GAB,2018,Total,13.78
GAB,2019,Female,6.9
GAB,2019,Male,18.16
GAB,2019,Total,13.78
GAB,2020,Female,7.46
GAB,2020,Male,19.82
GAB,2020,Total,14.96
GMB,2000,Female,6.69
GMB,2000,Male,16.96
GMB,2000,Total,13.35
GMB,2001,Female,6.69
GMB,2001,Male,16.96
GMB,2001,Total,13.35
GMB,2002,Female,6.87
GMB,2002,Male,17.44
GMB,2002,Total,13.71
GMB,2003,Female,6.99
GMB,2003,Male,17.75
GMB,2003,Total,13.94
GMB,2004,Female,7.02
GMB,2004,Male,17.82
GMB,2004,Total,14.0
GMB,2005,Female,6.88
GMB,2005,Male,17.47
GMB,2005,Total,13.74
GMB,2006,Female,6.72
GMB,2006,Male,17.07
GMB,2006,Total,13.43
GMB,2007,Female,6.53
GMB,2007,Male,16.59
GMB,2007,Total,13.07
GMB,2008,Female,6.42
GMB,2008,Male,16.31
GMB,2008,Total,12.86
GMB,2009,Female,6.17
GMB,2009,Male,15.69
GMB,2009,Total,12.39
GMB,2010,Female,6.04
GMB,2010,Male,15.34
GMB,2010,Total,12.13
GMB,2011,Female,5.88
GMB,2011,Male,14.93
GMB,2011,Total,11.82
GMB,2012,Female,5.57
GMB,2012,Male,14.14
GMB,2012,Total,11.22
GMB,2013,Female,5.4
GMB,2013,Male,13.71
GMB,2013,Total,10.89
GMB,2014,Female,4.72
GMB,2014,Male,11.97
GMB,2014,Total,9.55
GMB,2015,Female,4.24
GMB,2015,Male,10.74
GMB,2015,Total,8.59
GMB,2016,Female,3.43
GMB,2016,Male,8.7
GMB,2016,Total,6.99
GMB,2017,Female,2.96
GMB,2017,Male,7.52
GMB,2017,Total,6.04
GMB,2018,Female,2.49
GMB,2018,Male,6.31
GMB,2018,Total,5.08
GMB,2019,Female,2.49
GMB,2019,Male,6.31
GMB,2019,Total,5.08
GMB,2020,Female,1.45
GMB,2020,Male,3.68
GMB,2020,Total,2.97
GEO,2000,Female,10.4
GEO,2000,Male,29.03
GEO,2000,Total,20.6
GEO,2001,Female,10.4
GEO,2001,Male,29.03
GEO,2001,Total,20.6
GEO,2002,Female,10.17
GEO,2002,Male,28.3
GEO,2002,Total,20.11
GEO,2003,Female,10.36
GEO,2003,Male,28.86
GEO,2003,Total,20.49
GEO,2004,Female,10.82
GEO,2004,Male,30.26
GEO,2004,Total,21.44
GEO,2005,Female,11.65
GEO,2005,Male,32.79
GEO,2005,Total,23.15
GEO,2006,Female,12.52
GEO,2006,Male,35.51
GEO,2006,Total,24.98
GEO,2007,Female,13.17
GEO,2007,Male,37.57
GEO,2007,Total,26.36
GEO,2008,Female,13.24
GEO,2008,Male,37.84
GEO,2008,Total,26.55
GEO,2009,Female,13.24
GEO,2009,Male,37.9
GEO,2009,Total,26.61
GEO,2010,Female,13.19
GEO,2010,Male,37.83
GEO,2010,Total,26.57
GEO,2011,Female,13.2
GEO,2011,Male,37.99
GEO,2011,Total,26.68
GEO,2012,Female,12.91
GEO,2012,Male,37.17
GEO,2012,Total,26.14
GEO,2013,Female,12.54
GEO,2013,Male,36.11
GEO,2013,Total,25.43
GEO,2014,Female,12.37
GEO,2014,Male,35.66
GEO,2014,Total,25.13
GEO,2015,Female,12.3
GEO,2015,Male,35.52
GEO,2015,Total,25.02
GEO,2016,Female,12.3
GEO,2016,Male,35.6
GEO,2016,Total,25.06
GEO,2017,Female,12.28
GEO,2017,Male,35.6
GEO,2017,Total,25.05
GEO,2018,Female,12.5
GEO,2018,Male,36.39
GEO,2018,Total,25.56
GEO,2019,Female,12.5
GEO,2019,Male,36.39
GEO,2019,Total,25.56
GEO,2020,Female,12.56
GEO,2020,Male,36.69
GEO,2020,Total,25.76
DEU,2000,Female,8.61
DEU,2000,Male,25.44
DEU,2000,Total,17.48
DEU,2001,Female,8.61
DEU,2001,Male,25.44
DEU,2001,Total,17.48
DEU,2002,Female,8.42
DEU,2002,Male,24.87
DEU,2002,Total,17.1
DEU,2003,Female,8.31
DEU,2003,Male,24.5
DEU,2003,Total,16.86
DEU,2004,Female,8.21
DEU,2004,Male,24.18
DEU,2004,Total,16.65
DEU,2005,Female,8.17
DEU,2005,Male,24.07
DEU,2005,Total,16.58
DEU,2006,Female,8.1
DEU,2006,Male,23.85
DEU,2006,Total,16.43
DEU,2007,Female,8.03
DEU,2007,Male,23.63
DEU,2007,Total,16.29
DEU,2008,Female,7.92
DEU,2008,Male,23.29
DEU,2008,Total,16.07
DEU,2009,Female,7.84
DEU,2009,Male,23.03
DEU,2009,Total,15.91
DEU,2010,Female,7.8
DEU,2010,Male,22.9
DEU,2010,Total,15.82
DEU,2011,Female,7.76
DEU,2011,Male,22.79
DEU,2011,Total,15.75
DEU,2012,Female,7.74
DEU,2012,Male,22.75
DEU,2012,Total,15.73
DEU,2013,Female,7.68
DEU,2013,Male,22.58
DEU,2013,Total,15.62
DEU,2014,Female,7.63
DEU,2014,Male,22.43
DEU,2014,Total,15.52
DEU,2015,Female,7.57
DEU,2015,Male,22.26
DEU,2015,Total,15.41
DEU,2016,Female,7.57
DEU,2016,Male,22.27
DEU,2016,Total,15.41
DEU,2017,Female,7.58
DEU,2017,Male,22.33
DEU,2017,Total,15.45
DEU,2018,Female,7.57
DEU,2018,Male,22.31
DEU,2018,Total,15.43
DEU,2019,Female,7.57
DEU,2019,Male,22.31
DEU,2019,Total,15.43
DEU,2020,Female,7.37
DEU,2020,Male,21.69
DEU,2020,Total,15.02
GHA,2000,Female,6.39
GHA,2000,Male,16.17
GHA,2000,Total,12.28
GHA,2001,Female,6.39
GHA,2001,Male,16.17
GHA,2001,Total,12.28
GHA,2002,Female,6.34
GHA,2002,Male,16.04
GHA,2002,Total,12.19
GHA,2003,Female,6.25
GHA,2003,Male,15.83
GHA,2003,Total,12.04
GHA,2004,Female,6.13
GHA,2004,Male,15.52
GHA,2004,Total,11.82
GHA,2005,Female,6.1
GHA,2005,Male,15.44
GHA,2005,Total,11.76
GHA,2006,Female,5.78
GHA,2006,Male,14.63
GHA,2006,Total,11.17
GHA,2007,Female,5.83
GHA,2007,Male,14.77
GHA,2007,Total,11.27
GHA,2008,Female,5.83
GHA,2008,Male,14.79
GHA,2008,Total,11.29
GHA,2009,Female,6.28
GHA,2009,Male,16.01
GHA,2009,Total,12.19
GHA,2010,Female,6.27
GHA,2010,Male,15.99
GHA,2010,Total,12.18
GHA,2011,Female,6.12
GHA,2011,Male,15.63
GHA,2011,Total,11.91
GHA,2012,Female,5.88
GHA,2012,Male,15.01
GHA,2012,Total,11.46
GHA,2013,Female,5.86
GHA,2013,Male,14.98
GHA,2013,Total,11.43
GHA,2014,Female,5.86
GHA,2014,Male,15.02
GHA,2014,Total,11.46
GHA,2015,Female,5.78
GHA,2015,Male,14.82
GHA,2015,Total,11.32
GHA,2016,Female,5.53
GHA,2016,Male,14.17
GHA,2016,Total,10.84
GHA,2017,Female,5.42
GHA,2017,Male,13.9
GHA,2017,Total,10.64
GHA,2018,Female,5.39
GHA,2018,Male,13.83
GHA,2018,Total,10.59
GHA,2019,Female,5.39
GHA,2019,Male,13.83
GHA,2019,Total,10.59
GHA,2020,Female,5.14
GHA,2020,Male,13.18
GHA,2020,Total,10.12
GRC,2000,Female,5.89
GRC,2000,Male,16.51
GRC,2000,Total,11.74
GRC,2001,Female,5.89
GRC,2001,Male,16.51
GRC,2001,Total,11.74
GRC,2002,Female,5.89
GRC,2002,Male,16.57
GRC,2002,Total,11.77
GRC,2003,Female,5.92
GRC,2003,Male,16.69
GRC,2003,Total,11.85
GRC,2004,Female,6.12
GRC,2004,Male,17.33
GRC,2004,Total,12.27
GRC,2005,Female,6.13
GRC,2005,Male,17.39
GRC,2005,Total,12.3
GRC,2006,Female,6.16
GRC,2006,Male,17.51
GRC,2006,Total,12.37
GRC,2007,Female,6.11
GRC,2007,Male,17.4
GRC,2007,Total,12.28
GRC,2008,Female,6.09
GRC,2008,Male,17.36
GRC,2008,Total,12.24
GRC,2009,Female,6.02
GRC,2009,Male,17.17
GRC,2009,Total,12.11
GRC,2010,Female,5.83
GRC,2010,Male,16.58
GRC,2010,Total,11.71
GRC,2011,Female,5.72
GRC,2011,Male,16.25
GRC,2011,Total,11.49
GRC,2012,Female,5.59
GRC,2012,Male,15.88
GRC,2012,Total,11.23
GRC,2013,Female,5.51
GRC,2013,Male,15.66
GRC,2013,Total,11.08
GRC,2014,Female,5.33
GRC,2014,Male,15.11
GRC,2014,Total,10.7
GRC,2015,Female,5.16
GRC,2015,Male,14.61
GRC,2015,Total,10.35
GRC,2016,Female,5.08
GRC,2016,Male,14.39
GRC,2016,Total,10.19
GRC,2017,Female,5.04
GRC,2017,Male,14.29
GRC,2017,Total,10.12
GRC,2018,Female,4.94
GRC,2018,Male,14.01
GRC,2018,Total,9.92
GRC,2019,Female,4.94
GRC,2019,Male,14.01
GRC,2019,Total,9.92
GRC,2020,Female,4.19
GRC,2020,Male,11.74
GRC,2020,Total,8.38
GRD,2000,Female,7.32
GRD,2000,Male,19.65
GRD,2000,Total,14.64
GRD,2001,Female,7.32
GRD,2001,Male,19.65
GRD,2001,Total,14.64
GRD,2002,Female,7.43
GRD,2002,Male,19.96
GRD,2002,Total,14.85
GRD,2003,Female,7.49
GRD,2003,Male,20.13
GRD,2003,Total,14.98
GRD,2004,Female,7.48
GRD,2004,Male,20.08
GRD,2004,Total,14.93
GRD,2005,Female,7.49
GRD,2005,Male,20.07
GRD,2005,Total,14.92
GRD,2006,Female,7.61
GRD,2006,Male,20.41
GRD,2006,Total,15.16
GRD,2007,Female,7.64
GRD,2007,Male,20.5
GRD,2007,Total,15.22
GRD,2008,Female,7.49
GRD,2008,Male,20.08
GRD,2008,Total,14.92
GRD,2009,Female,7.26
GRD,2009,Male,19.44
GRD,2009,Total,14.47
GRD,2010,Female,7.07
GRD,2010,Male,18.92
GRD,2010,Total,14.1
GRD,2011,Female,6.98
GRD,2011,Male,18.69
GRD,2011,Total,13.93
GRD,2012,Female,6.96
GRD,2012,Male,18.68
GRD,2012,Total,13.92
GRD,2013,Female,6.98
GRD,2013,Male,18.75
GRD,2013,Total,13.96
GRD,2014,Female,7.02
GRD,2014,Male,18.89
GRD,2014,Total,14.05
GRD,2015,Female,7.09
GRD,2015,Male,19.12
GRD,2015,Total,14.19
GRD,2016,Female,7.11
GRD,2016,Male,19.23
GRD,2016,Total,14.26
GRD,2017,Female,7.16
GRD,2017,Male,19.39
GRD,2017,Total,14.35
GRD,2018,Female,7.21
GRD,2018,Male,19.6
GRD,2018,Total,14.48
GRD,2019,Female,7.21
GRD,2019,Male,19.6
GRD,2019,Total,14.48
GRD,2020,Female,6.71
GRD,2020,Male,18.19
GRD,2020,Total,13.49
GTM,2000,Female,3.58
GTM,2000,Male,9.02
GTM,2000,Total,6.9
GTM,2001,Female,3.58
GTM,2001,Male,9.02
GTM,2001,Total,6.9
GTM,2002,Female,3.5
GTM,2002,Male,8.81
GTM,2002,Total,6.74
GTM,2003,Female,3.44
GTM,2003,Male,8.67
GTM,2003,Total,6.64
GTM,2004,Female,3.42
GTM,2004,Male,8.6
GTM,2004,Total,6.58
GTM,2005,Female,3.39
GTM,2005,Male,8.53
GTM,2005,Total,6.53
GTM,2006,Female,3.39
GTM,2006,Male,8.52
GTM,2006,Total,6.53
GTM,2007,Female,3.33
GTM,2007,Male,8.37
GTM,2007,Total,6.41
GTM,2008,Female,3.21
GTM,2008,Male,8.09
GTM,2008,Total,6.2
GTM,2009,Female,3.09
GTM,2009,Male,7.79
GTM,2009,Total,5.97
GTM,2010,Female,3.06
GTM,2010,Male,7.71
GTM,2010,Total,5.91
GTM,2011,Female,3.0
GTM,2011,Male,7.55
GTM,2011,Total,5.79
GTM,2012,Female,2.9
GTM,2012,Male,7.3
GTM,2012,Total,5.6
GTM,2013,Female,2.73
GTM,2013,Male,6.87
GTM,2013,Total,5.27
GTM,2014,Female,2.6
GTM,2014,Male,6.54
GTM,2014,Total,5.03
GTM,2015,Female,2.49
GTM,2015,Male,6.26
GTM,2015,Total,4.81
GTM,2016,Female,2.44
GTM,2016,Male,6.16
GTM,2016,Total,4.73
GTM,2017,Female,2.42
GTM,2017,Male,6.12
GTM,2017,Total,4.71
GTM,2018,Female,2.43
GTM,2018,Male,6.14
GTM,2018,Total,4.72
GTM,2019,Female,2.43
GTM,2019,Male,6.14
GTM,2019,Total,4.72
GTM,2020,Female,2.29
GTM,2020,Male,5.8
GTM,2020,Total,4.46
GIN,2000,Female,1.18
GIN,2000,Male,3.12
GIN,2000,Total,2.51
GIN,2001,Female,1.18
GIN,2001,Male,3.12
GIN,2001,Total,2.51
GIN,2002,Female,1.25
GIN,2002,Male,3.3
GIN,2002,Total,2.65
GIN,2003,Female,1.58
GIN,2003,Male,4.19
GIN,2003,Total,3.36
GIN,2004,Female,1.59
GIN,2004,Male,4.2
GIN,2004,Total,3.37
GIN,2005,Female,1.51
GIN,2005,Male,4.0
GIN,2005,Total,3.21
GIN,2006,Female,1.23
GIN,2006,Male,3.25
GIN,2006,Total,2.61
GIN,2007,Female,1.21
GIN,2007,Male,3.19
GIN,2007,Total,2.56
GIN,2008,Female,1.25
GIN,2008,Male,3.3
GIN,2008,Total,2.65
GIN,2009,Female,1.28
GIN,2009,Male,3.38
GIN,2009,Total,2.71
GIN,2010,Female,1.38
GIN,2010,Male,3.64
GIN,2010,Total,2.93
GIN,2011,Female,1.51
GIN,2011,Male,3.98
GIN,2011,Total,3.2
GIN,2012,Female,1.59
GIN,2012,Male,4.2
GIN,2012,Total,3.38
GIN,2013,Female,1.73
GIN,2013,Male,4.57
GIN,2013,Total,3.67
GIN,2014,Female,1.98
GIN,2014,Male,5.23
GIN,2014,Total,4.2
GIN,2015,Female,2.16
GIN,2015,Male,5.69
GIN,2015,Total,4.58
GIN,2016,Female,2.14
GIN,2016,Male,5.63
GIN,2016,Total,4.53
GIN,2017,Female,2.0
GIN,2017,Male,5.28
GIN,2017,Total,4.25
GIN,2018,Female,2.0
GIN,2018,Male,5.27
GIN,2018,Total,4.25
GIN,2019,Female,2.0
GIN,2019,Male,5.27
GIN,2019,Total,4.25
GIN,2020,Female,2.17
GIN,2020,Male,5.72
GIN,2020,Total,4.62
GNB,2000,Female,7.75
GNB,2000,Male,19.63
GNB,2000,Total,15.2
GNB,2001,Female,7.75
GNB,2001,Male,19.63
GNB,2001,Total,15.2
GNB,2002,Female,7.31
GNB,2002,Male,18.49
GNB,2002,Total,14.36
GNB,2003,Female,7.29
GNB,2003,Male,18.45
GNB,2003,Total,14.35
GNB,2004,Female,7.63
GNB,2004,Male,19.35
GNB,2004,Total,15.04
GNB,2005,Female,8.13
GNB,2005,Male,20.65
GNB,2005,Total,16.04
GNB,2006,Female,8.2
GNB,2006,Male,20.86
GNB,2006,Total,16.21
GNB,2007,Female,7.9
GNB,2007,Male,20.1
GNB,2007,Total,15.66
GNB,2008,Female,7.59
GNB,2008,Male,19.31
GNB,2008,Total,15.07
GNB,2009,Female,7.36
GNB,2009,Male,18.74
GNB,2009,Total,14.65
GNB,2010,Female,7.35
GNB,2010,Male,18.74
GNB,2010,Total,14.66
GNB,2011,Female,7.4
GNB,2011,Male,18.9
GNB,2011,Total,14.79
GNB,2012,Female,7.4
GNB,2012,Male,18.93
GNB,2012,Total,14.82
GNB,2013,Female,7.35
GNB,2013,Male,18.81
GNB,2013,Total,14.74
GNB,2014,Female,7.33
GNB,2014,Male,18.8
GNB,2014,Total,14.73
GNB,2015,Female,7.43
GNB,2015,Male,19.07
GNB,2015,Total,14.95
GNB,2016,Female,7.54
GNB,2016,Male,19.36
GNB,2016,Total,15.18
GNB,2017,Female,7.67
GNB,2017,Male,19.74
GNB,2017,Total,15.47
GNB,2018,Female,7.6
GNB,2018,Male,19.56
GNB,2018,Total,15.34
GNB,2019,Female,7.6
GNB,2019,Male,19.56
GNB,2019,Total,15.34
GNB,2020,Female,7.03
GNB,2020,Male,18.12
GNB,2020,Total,14.25
GUY,2000,Female,5.92
GUY,2000,Male,15.41
GUY,2000,Total,11.63
GUY,2001,Female,5.92
GUY,2001,Male,15.41
GUY,2001,Total,11.63
GUY,2002,Female,6.29
GUY,2002,Male,16.43
GUY,2002,Total,12.37
GUY,2003,Female,6.51
GUY,2003,Male,17.06
GUY,2003,Total,12.82
GUY,2004,Female,6.41
GUY,2004,Male,16.82
GUY,2004,Total,12.64
GUY,2005,Female,6.25
GUY,2005,Male,16.39
GUY,2005,Total,12.32
GUY,2006,Female,6.12
GUY,2006,Male,16.04
GUY,2006,Total,12.05
GUY,2007,Female,6.07
GUY,2007,Male,15.92
GUY,2007,Total,11.96
GUY,2008,Female,6.11
GUY,2008,Male,16.04
GUY,2008,Total,12.03
GUY,2009,Female,6.14
GUY,2009,Male,16.13
GUY,2009,Total,12.09
GUY,2010,Female,6.19
GUY,2010,Male,16.28
GUY,2010,Total,12.19
GUY,2011,Female,6.24
GUY,2011,Male,16.42
GUY,2011,Total,12.28
GUY,2012,Female,6.28
GUY,2012,Male,16.53
GUY,2012,Total,12.35
GUY,2013,Female,6.35
GUY,2013,Male,16.7
GUY,2013,Total,12.45
GUY,2014,Female,6.29
GUY,2014,Male,16.54
GUY,2014,Total,12.32
GUY,2015,Female,6.2
GUY,2015,Male,16.28
GUY,2015,Total,12.11
GUY,2016,Female,6.02
GUY,2016,Male,15.79
GUY,2016,Total,11.74
GUY,2017,Female,5.9
GUY,2017,Male,15.48
GUY,2017,Total,11.51
GUY,2018,Female,5.82
GUY,2018,Male,15.25
GUY,2018,Total,11.35
GUY,2019,Female,5.82
GUY,2019,Male,15.25
GUY,2019,Total,11.35
GUY,2020,Female,5.43
GUY,2020,Male,14.23
GUY,2020,Total,10.56
HTI,2000,Female,4.68
HTI,2000,Male,11.97
HTI,2000,Total,9.03
HTI,2001,Female,4.68
HTI,2001,Male,11.97
HTI,2001,Total,9.03
HTI,2002,Female,4.65
HTI,2002,Male,11.89
HTI,2002,Total,8.97
HTI,2003,Female,4.64
HTI,2003,Male,11.84
HTI,2003,Total,8.94
HTI,2004,Female,4.58
HTI,2004,Male,11.69
HTI,2004,Total,8.83
HTI,2005,Female,4.57
HTI,2005,Male,11.64
HTI,2005,Total,8.8
HTI,2006,Female,4.54
HTI,2006,Male,11.57
HTI,2006,Total,8.74
HTI,2007,Female,4.52
HTI,2007,Male,11.54
HTI,2007,Total,8.72
HTI,2008,Female,4.52
HTI,2008,Male,11.52
HTI,2008,Total,8.7
HTI,2009,Female,4.08
HTI,2009,Male,10.37
HTI,2009,Total,7.85
HTI,2010,Female,3.67
HTI,2010,Male,9.32
HTI,2010,Total,7.07
HTI,2011,Female,3.28
HTI,2011,Male,8.31
HTI,2011,Total,6.33
HTI,2012,Female,3.48
HTI,2012,Male,8.82
HTI,2012,Total,6.71
HTI,2013,Female,3.59
HTI,2013,Male,9.12
HTI,2013,Total,6.93
HTI,2014,Female,3.7
HTI,2014,Male,9.43
HTI,2014,Total,7.16
HTI,2015,Female,3.73
HTI,2015,Male,9.51
HTI,2015,Total,7.21
HTI,2016,Female,3.87
HTI,2016,Male,9.89
HTI,2016,Total,7.49
HTI,2017,Female,3.98
HTI,2017,Male,10.18
HTI,2017,Total,7.71
HTI,2018,Female,3.93
HTI,2018,Male,10.05
HTI,2018,Total,7.61
HTI,2019,Female,3.93
HTI,2019,Male,10.05
HTI,2019,Total,7.61
HTI,2020,Female,3.58
HTI,2020,Male,9.17
HTI,2020,Total,6.96
HND,2000,Female,4.34
HND,2000,Male,10.96
HND,2000,Total,8.45
HND,2001,Female,4.34
HND,2001,Male,10.96
HND,2001,Total,8.45
HND,2002,Female,4.49
HND,2002,Male,11.36
HND,2002,Total,8.75
HND,2003,Female,4.57
HND,2003,Male,11.56
HND,2003,Total,8.91
HND,2004,Female,4.59
HND,2004,Male,11.61
HND,2004,Total,8.95
HND,2005,Female,4.64
HND,2005,Male,11.74
HND,2005,Total,9.04
HND,2006,Female,4.67
HND,2006,Male,11.84
HND,2006,Total,9.12
HND,2007,Female,4.59
HND,2007,Male,11.65
HND,2007,Total,8.97
HND,2008,Female,4.48
HND,2008,Male,11.36
HND,2008,Total,8.75
HND,2009,Female,4.36
HND,2009,Male,11.07
HND,2009,Total,8.53
HND,2010,Female,4.29
HND,2010,Male,10.89
HND,2010,Total,8.4
HND,2011,Female,4.24
HND,2011,Male,10.79
HND,2011,Total,8.32
HND,2012,Female,4.23
HND,2012,Male,10.77
HND,2012,Total,8.3
HND,2013,Female,4.1
HND,2013,Male,10.43
HND,2013,Total,8.05
HND,2014,Female,4.0
HND,2014,Male,10.18
HND,2014,Total,7.86
HND,2015,Female,3.91
HND,2015,Male,9.98
HND,2015,Total,7.7
HND,2016,Female,4.0
HND,2016,Male,10.22
HND,2016,Total,7.88
HND,2017,Female,4.12
HND,2017,Male,10.55
HND,2017,Total,8.13
HND,2018,Female,4.23
HND,2018,Male,10.85
HND,2018,Total,8.36
HND,2019,Female,4.23
HND,2019,Male,10.85
HND,2019,Total,8.36
HND,2020,Female,4.12
HND,2020,Male,10.59
HND,2020,Total,8.16
HUN,2000,Female,8.64
HUN,2000,Male,24.87
HUN,2000,Total,17.17
HUN,2001,Female,8.64
HUN,2001,Male,24.87
HUN,2001,Total,17.17
HUN,2002,Female,8.78
HUN,2002,Male,25.36
HUN,2002,Total,17.48
HUN,2003,Female,8.78
HUN,2003,Male,25.39
HUN,2003,Total,17.48
HUN,2004,Female,8.7
HUN,2004,Male,25.19
HUN,2004,Total,17.35
HUN,2005,Female,8.68
HUN,2005,Male,25.17
HUN,2005,Total,17.33
HUN,2006,Female,8.54
HUN,2006,Male,24.76
HUN,2006,Total,17.05
HUN,2007,Female,8.32
HUN,2007,Male,24.09
HUN,2007,Total,16.6
HUN,2008,Female,8.01
HUN,2008,Male,23.16
HUN,2008,Total,15.98
HUN,2009,Female,7.68
HUN,2009,Male,22.16
HUN,2009,Total,15.31
HUN,2010,Female,7.59
HUN,2010,Male,21.94
